"Insert Index";"Insert Time (ms)";"Insert Operation Count";"Search Index";"Contains Time (ms)";"Contains Operation Count";"Delete Time (ms)";"Delete Operations Count"
"920";"1600";"65"
"921";"1900";"67"
"922";"1400";"71"
"923";"1300";"56"
"924";"1300";"72"
"925";"1400";"55"
"926";"1900";"100"
"927";"900";"36"
"928";"1200";"63"
"929";"1100";"52"
"930";"900";"46"
"931";"800";"57"
"932";"1200";"70"
"933";"1200";"77"
"934";"900";"43"
"935";"1200";"54"
"936";"1100";"61"
"937";"1100";"59"
"938";"1100";"52"
"939";"1200";"71"
"940";"1000";"58"
"941";"1300";"67"
"942";"1000";"55"
"943";"1500";"103"
"944";"1600";"88"
"945";"1500";"102"
"946";"1000";"70"
"947";"2000";"128"
"948";"1200";"49"
"949";"1000";"60"
"950";"1500";"83"
"951";"2700";"71"
"952";"1100";"36"
"953";"1200";"71"
"954";"1300";"78"
"955";"1100";"61"
"956";"1100";"62"
"957";"1600";"88"
"958";"900";"60"
"959";"1000";"48"
"960";"1400";"63"
"961";"800";"42"
"962";"1200";"69"
"963";"1400";"89"
"964";"700";"55"
"965";"1400";"60"
"966";"1300";"70"
"967";"1200";"96"
"968";"900";"65"
"969";"1100";"67"
"970";"1000";"36"
"971";"1100";"58"
"972";"1200";"55"
"973";"900";"60"
"974";"1600";"80"
"975";"1200";"61"
"976";"1100";"60"
"977";"1200";"63"
"978";"900";"52"
"979";"1600";"96"
"980";"1000";"64"
"981";"1600";"53"
"982";"1000";"52"
"983";"900";"48"
"984";"800";"42"
"985";"1300";"94"
"986";"1000";"59"
"987";"1400";"67"
"988";"1100";"73"
"989";"1700";"79"
"990";"1200";"79"
"991";"1200";"51"
"992";"1000";"43"
"993";"1400";"65"
"994";"1000";"61"
"995";"1000";"52"
"996";"2200";"98"
"997";"1000";"50"
"998";"1000";"63"
"999";"1400";"76"
"1000";"1000";"55"
"1001";"1000";"48"
"1002";"1000";"49"
"1003";"1000";"36"
"1004";"1000";"63"
"1005";"1400";"76"
"1006";"1200";"69"
"1007";"900";"46"
"1008";"1400";"84"
"1009";"1600";"67"
"1010";"900";"48"
"1011";"1100";"55"
"1012";"900";"63"
"1013";"1800";"69"
"1014";"1300";"113"
"1015";"1200";"72"
"1016";"1100";"62"
"1017";"1000";"57"
"1018";"900";"43"
"1019";"800";"36"
"1020";"1000";"50"
"1021";"1300";"58"
"1022";"1500";"113"
"1023";"1000";"55"
"1024";"1700";"65"
"1025";"1200";"61"
"1026";"1200";"42"
"1027";"1200";"55"
"1028";"1000";"61"
"1029";"2300";"131"
"1030";"1200";"67"
"1031";"1200";"67"
"1032";"1200";"58"
"1033";"1400";"82"
"1034";"1400";"65"
"1035";"1000";"52"
"1036";"1200";"49"
"1037";"1100";"59"
"1038";"1000";"59"
"1039";"1500";"88"
"1040";"1000";"67"
"1041";"1100";"54"
"1042";"1500";"63"
"1043";"1000";"55"
"1044";"1000";"46"
"1045";"1500";"96"
"1046";"900";"49"
"1047";"1400";"42"
"1048";"800";"46"
"1049";"1200";"57"
"1050";"3600";"149"
"1051";"700";"51"
"1052";"900";"57"
"1053";"800";"51"
"1054";"1500";"70"
"1055";"1000";"44"
"1056";"1100";"69"
"1057";"900";"52"
"1058";"700";"55"
"1059";"1500";"81"
"1060";"1100";"54"
"1061";"1900";"105"
"1062";"1300";"74"
"1063";"1000";"50"
"1064";"1500";"86"
"1065";"2100";"80"
"1066";"1000";"47"
"1067";"1200";"46"
"1068";"800";"51"
"1069";"1700";"62"
"1070";"700";"44"
"1071";"700";"38"
"1072";"900";"51"
"1073";"1200";"59"
"1074";"1100";"61"
"1075";"1000";"45"
"1076";"900";"44"
"1077";"700";"47"
"1078";"1100";"62"
"1079";"1000";"69"
"1080";"1900";"102"
"1081";"1300";"78"
"1082";"1100";"61"
"1083";"800";"47"
"1084";"1300";"69"
"1085";"1000";"50"
"1086";"900";"44"
"1087";"1000";"51"
"1088";"1200";"71"
"1089";"1300";"74"
"1090";"1100";"68"
"1091";"1200";"57"
"1092";"800";"49"
"1093";"1700";"100"
"1094";"900";"45"
"1095";"1300";"68"
"1096";"900";"53"
"1097";"1100";"51"
"1098";"1200";"67"
"1099";"1200";"68"
"1100";"1000";"45"
"1101";"1500";"93"
"1102";"1200";"57"
"1103";"1500";"54"
"1104";"900";"45"
"1105";"1600";"100"
"1106";"1500";"73"
"1107";"1000";"51"
"1108";"2800";"112"
"1109";"700";"51"
"1110";"800";"38"
"1111";"800";"47"
"1112";"800";"53"
"1113";"1400";"57"
"1114";"1300";"44"
"1115";"1200";"53"
"1116";"1200";"46"
"1117";"900";"48"
"1118";"1100";"46"
"1119";"1000";"50"
"1120";"1100";"55"
"1121";"1500";"80"
"1122";"1000";"75"
"1123";"800";"46"
"1124";"1000";"53"
"1125";"1000";"48"
"1126";"800";"46"
"1127";"1400";"74"
"1128";"1100";"70"
"1129";"900";"47"
"1130";"1000";"59"
"1131";"1000";"67"
"1132";"1200";"48"
"1133";"1100";"46"
"1134";"1000";"66"
"1135";"900";"54"
"1136";"1900";"111"
"1137";"800";"49"
"1138";"1200";"38"
"1139";"1200";"86"
"1140";"1100";"69"
"1141";"1400";"62"
"1142";"800";"44"
"1143";"1300";"50"
"1144";"1400";"63"
"1145";"900";"50"
"1146";"800";"44"
"1147";"1000";"50"
"1148";"1200";"75"
"1149";"900";"50"
"1150";"1200";"62"
"1151";"1600";"93"
"1152";"1400";"38"
"1153";"1300";"61"
"1154";"900";"57"
"1155";"800";"47"
"1156";"1100";"58"
"1157";"800";"58"
"1158";"1400";"55"
"1159";"1900";"77"
"1160";"1200";"54"
"1161";"1100";"57"
"1162";"1000";"48"
"1163";"800";"44"
"1164";"1000";"75"
"1165";"1100";"44"
"1166";"1100";"45"
"1167";"1100";"50"
"1168";"1300";"72"
"1169";"900";"50"
"1170";"900";"56"
"1171";"900";"38"
"1172";"1200";"49"
"1173";"1400";"87"
"1174";"900";"65"
"1175";"900";"42"
"1176";"900";"42"
"1177";"1100";"50"
"1178";"1700";"105"
"1179";"1300";"67"
"1180";"1200";"48"
"1181";"1200";"51"
"1182";"900";"62"
"1183";"1200";"62"
"1184";"1500";"98"
"1185";"1100";"46"
"1186";"900";"50"
"1187";"1200";"57"
"1188";"1000";"52"
"1189";"1600";"80"
"1190";"1000";"44"
"1191";"1100";"48"
"1192";"1300";"68"
"1193";"700";"40"
"1194";"900";"55"
"1195";"1200";"61"
"1196";"1400";"107"
"1197";"1100";"45"
"1198";"1100";"44"
"1199";"1200";"63"
"1200";"1000";"46"
"1201";"1000";"51"
"1202";"1100";"44"
"1203";"1400";"79"
"1204";"1000";"50"
"1205";"1100";"44"
"1206";"1200";"44"
"1207";"1200";"56"
"1208";"1600";"62"
"1209";"1300";"50"
"1210";"1400";"57"
"1211";"1800";"67"
"1212";"1300";"44"
"1213";"1100";"49"
"1214";"1400";"77"
"1215";"1700";"106"
"1216";"1000";"53"
"1217";"1900";"70"
"1218";"1300";"72"
"1219";"1100";"52"
"1220";"1200";"51"
"1221";"1100";"55"
"1222";"1200";"55"
"1223";"1300";"58"
"1224";"900";"57"
"1225";"1200";"69"
"1226";"1200";"87"
"1227";"1300";"51"
"1228";"800";"45"
"1229";"1300";"65"
"1230";"1200";"47"
"1231";"700";"40"
"1232";"1200";"71"
"1233";"1600";"52"
"1234";"2100";"71"
"1235";"2000";"95"
"1236";"1000";"57"
"1237";"2000";"106"
"1238";"1100";"57"
"1239";"3200";"71"
"1240";"1300";"50"
"1241";"1200";"76"
"1242";"900";"49"
"1243";"1700";"104"
"1244";"1200";"74"
"1245";"1300";"44"
"1246";"1100";"55"
"1247";"900";"51"
"1248";"2600";"125"
"1249";"1000";"47"
"1250";"900";"50"
"1251";"2100";"91"
"1252";"1300";"56"
"1253";"1900";"120"
"1254";"800";"57"
"1255";"900";"46"
"1256";"1300";"62"
"1257";"1200";"55"
"1258";"1300";"63"
"1259";"3000";"73"
"1260";"1000";"56"
"1261";"1100";"67"
"1262";"1100";"53"
